domain isSpeech zcr_wl0.005s zcr_wl0.035s le_0-8000Hz_wl0.005s le_0-4000Hz_wl0.005s le_4000-8000Hz_wl0.005s le_0-2000Hz_wl0.005s le_2000-4000Hz_wl0.005s le_4000-6000Hz_wl0.005s le_6000-8000Hz_wl0.005s le_0-1000Hz_wl0.005s le_1000-2000Hz_wl0.005s le_2000-3000Hz_wl0.005s le_3000-4000Hz_wl0.005s le_4000-5000Hz_wl0.005s le_5000-6000Hz_wl0.005s le_6000-7000Hz_wl0.005s le_7000-8000Hz_wl0.005s le_0-8000Hz_wl0.035s le_0-4000Hz_wl0.035s le_4000-8000Hz_wl0.035s le_0-2000Hz_wl0.035s le_2000-4000Hz_wl0.035s le_4000-6000Hz_wl0.035s le_6000-8000Hz_wl0.035s le_0-1000Hz_wl0.035s le_1000-2000Hz_wl0.035s le_2000-3000Hz_wl0.035s le_3000-4000Hz_wl0.035s le_4000-5000Hz_wl0.035s le_5000-6000Hz_wl0.035s le_6000-7000Hz_wl0.035s le_7000-8000Hz_wl0.035s se_0-8000Hz_wl0.005s se_0-4000Hz_wl0.005s se_4000-8000Hz_wl0.005s se_0-2000Hz_wl0.005s se_2000-4000Hz_wl0.005s se_4000-6000Hz_wl0.005s se_6000-8000Hz_wl0.005s se_0-1000Hz_wl0.005s se_1000-2000Hz_wl0.005s se_2000-3000Hz_wl0.005s se_3000-4000Hz_wl0.005s se_4000-5000Hz_wl0.005s se_5000-6000Hz_wl0.005s se_6000-7000Hz_wl0.005s se_7000-8000Hz_wl0.005s se_0-8000Hz_wl0.035s se_0-4000Hz_wl0.035s se_4000-8000Hz_wl0.035s se_0-2000Hz_wl0.035s se_2000-4000Hz_wl0.035s se_4000-6000Hz_wl0.035s se_6000-8000Hz_wl0.035s se_0-1000Hz_wl0.035s se_1000-2000Hz_wl0.035s se_2000-3000Hz_wl0.035s se_3000-4000Hz_wl0.035s se_4000-5000Hz_wl0.035s se_5000-6000Hz_wl0.035s se_6000-7000Hz_wl0.035s se_7000-8000Hz_wl0.035s
buckeye 1 0.0248414330545 0.0299279145472 4.34296894073 4.44865131378 1.71048903465 4.51237010956 3.38312721252 2.00314950943 0.891400337219 4.5992808342 4.35868930817 3.66292452812 2.87406253815 2.39511442184 2.37680149078 1.02335035801 1.14931678772 10.0037441254 9.99857139587 8.08899497986 9.98801326752 8.45426464081 7.86071443558 7.71557712555 9.96944236755 8.63335418701 8.32859706879 7.89542579651 7.6015329361 7.5333147049 7.4508934021 7.40281391144 4.87204742432 4.74015426636 5.41643238068 4.36603784561 4.68890237808 4.84813547134 4.74618625641 3.78397369385 4.06633615494 3.89054059982 3.88068175316 3.9238114357 3.82463598251 3.97224116325 3.64365553856 5.95227861404 5.23493003845 6.01009988785 4.51555299759 4.94411230087 5.0309419632 5.04367160797 3.83424711227 3.95137763023 3.99128460884 4.07494783401 4.06465959549 4.08512163162 4.08722782135 4.08739900589
buckeye 1 0.0587490408109 0.0347349379343 3.6368803978 3.72349095345 1.15190410614 3.79118490219 2.86521410942 1.340487957 1.34838104248 3.88979363441 3.17353868484 3.35826992989 2.86005544662 1.8771147728 1.0623677969 1.53803014755 2.18973875046 10.2571115494 10.2499599457 8.47982406616 10.2406711578 8.62431335449 8.2382478714 8.1232585907 10.2214984894 8.96597480774 8.43286991119 8.20437431335 8.02477455139 7.85722541809 7.83602237701 7.84056043625 4.47782278061 4.24901199341 5.79716730118 3.74875569344 4.50687742233 4.75888633728 4.90418291092 3.53798770905 3.55277943611 3.79975223541 3.42840242386 3.93425011635 3.98415374756 3.95425486565 3.96033787727 6.0433216095 5.29092597961 6.00729942322 4.63169622421 4.98078298569 5.03376960754 5.03150558472 3.96922230721 3.99449300766 3.99125432968 4.08338832855 4.08158922195 4.08598709106 4.06931209564 4.080057621
buckeye 1 0.0745290981707 0.060235299663 3.4633641243 3.50876355171 4.10098361969 3.51991796494 5.64176368713 4.68185901642 2.98718309402 3.8288538456 6.18086528778 6.06173181534 4.92183685303 5.60732412338 4.19500255585 3.11370253563 2.9940674305 9.16337871552 9.16027545929 7.03625679016 9.1540555954 7.32415914536 6.85805702209 6.57477474213 9.14924907684 7.26185417175 7.18219089508 6.79640674591 6.71214103699 6.38875293732 6.26672124863 6.30840396881 5.09609699249 4.72584676743 5.43282079697 4.05969047546 4.05022954941 4.77375078201 4.88262367249 3.65154838562 3.37191772461 3.35710692406 3.45270299911 3.83773136139 3.88015365601 3.8655128479 3.98432302475 5.56533527374 4.84324550629 5.93788719177 4.1254324913 4.89848518372 4.92152500153 5.03856277466 3.56292819977 4.02250337601 3.95318722725 4.00182247162 4.02812862396 3.95020508766 4.08031177521 4.08401346207
buckeye 1 0.330461286341 0.302968617628 3.68619656563 3.85059857368 3.47074723244 3.51606702805 4.7151222229 3.78968572617 3.05110168457 3.01829743385 4.73310995102 5.42158985138 4.24595355988 4.38608503342 3.73777770996 3.43562269211 3.02752494812 9.11859893799 9.10450553894 7.64978170395 9.01135158539 8.49713802338 7.58075284958 6.81748819351 7.83909320831 8.98435592651 8.45265674591 7.50296926498 7.46599006653 7.01205158234 6.48648405075 6.54840564728 6.34078454971 5.58957147598 5.5882935524 4.70417642593 4.61567211151 4.8522977829 4.71001434326 3.94126868248 3.83541798592 3.89741039276 3.99323892593 3.97578549385 3.95761990547 4.0151758194 3.7544233799 6.26841402054 5.57654714584 5.78650474548 4.66324901581 4.66561985016 4.89911699295 4.94997262955 4.00677585602 3.93579697609 3.77012777328 4.04637861252 4.00913715363 3.97500705719 3.96032762527 4.01138782501
buckeye 0 0.0128485214395 0.0305930653882 2.1147108078 2.14399242401 0.45104432106 2.19081735611 1.15334737301 0.927820920944 0.729731559753 2.22524929047 1.85968780518 1.61276781559 1.3523645401 1.71196734905 0.971409082413 0.891875982285 1.04003417492 6.4944229126 6.4923248291 4.20514678955 6.49142408371 3.89092803001 4.05591487885 3.72118234634 6.46802473068 5.22866868973 3.55992627144 3.64754867554 3.69195818901 3.85028028488 3.60982275009 3.16277909279 4.65291500092 4.25564956665 5.8343629837 3.87880921364 4.8013215065 4.89061260223 4.91741609573 3.51634049416 3.8536632061 3.93673229218 3.88131403923 4.02415275574 3.89356327057 4.04453802109 3.95544147491 5.36652803421 4.78814744949 5.83555030823 4.4931063652 4.7472577095 4.90238571167 4.86438989639 3.81099534035 3.84480285645 3.72715497017 3.87135648727 3.92213582993 3.98449873924 4.00656032562 3.9015276432
buckeye 1 0.00901362008565 0.0522809812696 3.93043112755 4.16301822662 3.62003874779 4.3054523468 4.47170114517 4.31880617142 2.48786687851 4.45262622833 5.32403230667 4.47344350815 4.79167175293 5.19971466064 3.16084885597 2.44117856026 2.9380106926 7.55499505997 7.55016040802 5.62067651749 7.52146816254 6.53066110611 5.21908378601 5.40619373322 7.41268825531 6.87901878357 6.43291473389 5.83687973022 5.12134408951 4.53545331955 5.1986989975 5.05394554138 4.74307441711 4.40929079056 5.3101401329 3.81186771393 4.91729402542 4.64261245728 4.78051614761 3.47256708145 3.92756032944 3.86206817627 4.05920600891 4.05556678772 3.83908462524 3.84020137787 3.87747740746 6.04538393021 5.51083660126 5.78943634033 4.74238967896 4.7560915947 4.75291538239 4.88667058945 3.86274528503 3.84471917152 3.77001404762 3.94884610176 3.81237006187 3.94393253326 3.95509624481 3.91783285141
buckeye 1 0.0724140689179 0.0448406699157 4.88460636139 4.96992874146 2.8466463089 5.08216285706 4.48295164108 3.35530924797 1.27194452286 5.15444755554 4.60048294067 5.07788228989 4.43875408173 3.86240077019 1.97939324379 1.49692416191 2.10830235481 10.1875915527 10.1851959229 7.93914747238 10.1812648773 8.14305591583 7.72531604767 7.54201316833 10.1679468155 8.69441413879 7.9161438942 7.76806926727 7.53242444992 7.31366157532 7.26471090317 7.24612474442 4.87027168274 4.70841264725 4.66987609863 3.99277424812 4.81916046143 4.24234819412 4.81474399567 3.50925421715 3.66371512413 4.05691432953 3.87039470673 3.72877049446 4.00705194473 3.94070291519 3.82915306091 5.56040000916 4.86455488205 6.00139188766 4.24176263809 4.92212533951 5.01921749115 5.04361963272 3.4986975193 3.94194602966 3.93942523003 4.00410079956 4.06386852264 4.08467149734 4.08656978607 4.08687496185
buckeye 0 0.0273785843085 0.0278676914582 1.66120672226 1.68799781799 0.853226661682 1.72197341919 1.90787827969 1.42648625374 0.590976834297 1.75216913223 1.94978785515 2.45563983917 1.35078120232 2.25529384613 1.25167095661 0.559695124626 1.18689286709 6.53746509552 6.53013134003 4.78969192505 6.51351594925 5.19804143906 4.56852817535 4.40803670883 6.46974372864 5.54088068008 5.10066318512 4.51922273636 4.35977077484 4.15129375458 4.2542347908 4.01319503784 5.41791677475 4.89285564423 5.59604120255 4.2535367012 4.43787002563 4.78721284866 4.94732141495 3.82857775688 3.68900585175 3.76796793938 3.90531396866 3.93234324455 3.90799498558 3.98065185547 4.00535440445 6.01539850235 5.30268669128 5.85179185867 4.61892795563 4.69070243835 4.88122701645 4.88613319397 3.65846681595 4.06610870361 3.61769485474 4.02346324921 3.80723547935 4.02130031586 3.92837667465 3.94432902336
buckeye 1 0.0660424644779 0.0934364890839 3.12306880951 3.12679862976 2.03661704063 3.12313461304 4.11132049561 2.43086504936 1.56040179729 3.27810764313 5.49047374725 4.61050271988 3.61150431633 2.67275524139 1.76413500309 1.63949894905 2.07872033119 9.66786956787 9.66698646545 6.98939275742 9.6621761322 7.7328414917 6.79124450684 6.56702518463 9.6560049057 7.84328651428 7.67536020279 6.85199165344 6.62787294388 6.32330417633 6.23591470718 6.29582214355 5.15046834946 5.0358133316 5.12298250198 4.57302713394 4.28280115128 4.3281750679 4.46509170532 3.92439413071 3.56045460701 3.48206758499 3.64403796196 3.84779810905 3.10023641586 3.85135102272 3.19702887535 5.16324996948 4.62120485306 5.9750328064 3.96036887169 4.75248003006 5.00927257538 5.00859594345 3.297134161 3.98419308662 3.88227391243 4.01613044739 4.0644068718 4.0858335495 4.0493683815 4.02410793304
buckeye 1 0.0879600505166 0.149638317832 4.03776931763 4.05823135376 3.27519249916 4.03849363327 4.7065615654 3.68378806114 2.23902845383 4.20358657837 4.55280733109 4.67662525177 4.91380310059 4.06367206573 2.1151471138 2.32432627678 2.70528507233 10.3221168518 10.3188648224 8.26383399963 10.2916460037 9.10506153107 8.19719791412 7.42590045929 10.2892189026 8.12041282654 8.19924449921 9.05342388153 8.14094924927 7.29048681259 7.20788478851 7.05835151672 5.56092453003 5.40576171875 4.21899080276 4.39241361618 4.93854808807 3.33387804031 4.67422914505 3.62941169739 3.97744941711 4.02545070648 3.96334719658 2.68224620819 4.06607198715 3.93959283829 3.47278356552 5.61702871323 5.03701305389 5.72177696228 4.05067014694 4.769302845 4.73131608963 5.02823972702 3.63356566429 3.96972632408 4.03547906876 3.91939496994 3.88302946091 3.96766591072 4.07409620285 4.07997083664
buckeye 1 0.0231801581562 0.0167016844522 2.99000477791 3.12746953964 1.39927434921 3.2623693943 2.51456570625 1.77019262314 1.20571994781 3.30450153351 2.48991274834 3.02474594116 0.985896110535 2.33926200867 1.42951989174 1.8849401474 1.1713051796 8.2184305191 8.2075881958 6.62248754501 8.1925868988 6.76568841934 6.39971923828 6.23958301544 8.16326904297 7.05552005768 6.60292243958 6.29400205612 6.1640586853 6.04693222046 6.00109672546 5.89944314957 5.05886983871 4.58492708206 5.55934047699 3.99847531319 4.25660181046 4.66313934326 4.7464299202 3.52811861038 3.8816614151 3.82751727104 3.99336504936 3.93334507942 3.9484910965 4.0034942627 3.97727870941 6.21861314774 5.40358734131 6.00920677185 4.64638948441 4.99637699127 5.03477525711 5.04008960724 3.84314823151 4.05723762512 4.05298709869 4.07330083847 4.07687807083 4.08554458618 4.08667421341 4.08465671539
buckeye 1 0.0492782920645 0.0393488796037 2.92125153542 2.9989464283 1.70519423485 3.02331614494 2.21983838081 2.02397608757 1.91906249523 3.15739583969 2.90597057343 2.44711732864 2.59393024445 2.50112962723 1.62538588047 2.25717496872 1.71069645882 9.91758918762 9.91672897339 7.26706075668 9.91512203217 7.50189876556 7.18708753586 6.49309635162 9.91119194031 7.90931606293 7.32329511642 7.04839992523 7.16901779175 5.83593988419 6.37977838516 5.90759038925 5.13777494431 4.62283563614 5.69114303589 4.20304965973 4.8262834549 4.75743532181 4.75186157227 3.73604464531 3.97751665115 3.78522825241 3.93263840675 3.96365499496 3.84397792816 3.96609330177 4.03745889664 4.99420690536 4.56792068481 5.63939285278 4.0880150795 4.95213937759 4.61625528336 4.91093921661 3.61668086052 3.91681957245 4.032807827 3.99420022964 3.95231175423 4.02936697006 3.95476436615 4.07091236115
buckeye 1 0.0562968703223 0.080344273594 4.30870628357 4.38371276855 3.44479084015 4.41151094437 4.87105083466 3.70324754715 2.54160022736 4.60682582855 3.57716727257 5.33113765717 5.06186008453 3.68046951294 4.05064487457 2.69603562355 1.77380049229 9.58003616333 9.56128406525 8.21573734283 9.4551076889 8.9077129364 8.08778190613 7.65129852295 9.41248035431 8.45162391663 8.65109062195 8.60772228241 7.7936463356 7.79271697998 7.46792411804 7.22380876541 5.13356876373 4.79554080963 5.04891872406 3.80099964142 4.49852085114 4.67560386658 4.09970378876 3.4805893898 4.0550661087 3.71390390396 3.39688825607 3.69973707199 3.78287577629 3.28250193596 3.81820440292 6.41405534744 5.63374137878 5.91928529739 4.68192100525 4.76920700073 4.9528837204 5.02368688583 3.78063201904 4.07962322235 3.84291601181 3.79563689232 4.06477117538 3.92477560043 4.08004617691 4.08287525177
buckeye 1 0.0238906188271 0.0430067932026 3.80163097382 3.85949349403 3.04687547684 3.89955401421 2.6291718483 3.29717874527 2.90599489212 3.97806382179 3.07321000099 2.96144270897 2.48218226433 3.30307435989 3.98782873154 3.52091097832 3.05789041519 9.84247875214 9.8314447403 8.25399494171 9.8155670166 8.4125995636 8.02169799805 7.88725948334 9.7806854248 8.75363636017 8.24652099609 7.94682788849 7.79112625122 7.66540718079 7.60521411896 7.59942102432 5.06713199615 4.1769323349 5.71051883698 3.8121509552 4.84702587128 4.87683296204 4.79553127289 3.53032803535 3.88821530342 3.93019890785 4.00296211243 3.96545886993 4.05546569824 3.81077766418 3.99427485466 6.24240732193 5.44221305847 6.00996208191 4.68386602402 5.01217699051 5.03750228882 5.03547286987 3.86759161949 4.04618406296 4.07633399963 4.07789230347 4.08293676376 4.08609628677 4.07278585434 4.08427810669
buckeye 0 0.215276048026 0.229989675724 1.39169645309 1.42917013168 2.0683221817 1.42057514191 3.04964566231 2.22920560837 2.32962918282 1.68619918823 3.23923516273 2.81123685837 3.33430814743 2.75848197937 2.1491048336 2.49639344215 1.87954521179 8.05381965637 8.04025554657 6.55125808716 7.91218948364 7.51190233231 6.40141963959 6.02829694748 7.24967384338 7.80803060532 7.22965478897 7.2347073555 6.05955266953 6.17884874344 5.97861099243 5.07338476181 6.39762592316 5.71321582794 5.73180913925 4.83132266998 4.76889276505 4.8363237381 4.72404193878 3.96388459206 3.79072403908 3.8127913475 3.95082187653 3.95370340347 3.9192378521 3.84778809547 4.00663709641 6.25853681564 5.63826274872 5.6595158577 4.61896800995 4.78621435165 4.88309526443 4.51123857498 3.80620217323 3.68950414658 3.66433382034 3.99027442932 3.85058116913 4.00774765015 3.82377147675 3.55257892609
buckeye 1 0.0268179224928 0.0243935388065 4.71016454697 4.81977844238 1.80684161186 4.92377471924 4.05022335052 1.26876688004 2.45284223557 5.00834512711 4.46089601517 4.61215019226 2.20830202103 1.35075211525 1.45612573624 2.64809894562 1.61362743378 10.1082763672 10.1014461517 8.31227779388 10.0929450989 8.41098022461 8.08860015869 7.93187665939 10.077960968 8.68522834778 8.19666862488 8.03486728668 7.85551071167 7.73722743988 7.6615447998 7.62491893768 4.63382577896 4.53520822525 5.35490465164 4.12136793137 4.199010849 4.79573822021 4.43984556198 3.60738253593 4.05020713806 4.00768899918 3.42469835281 4.03182458878 3.62126040459 4.04251861572 3.72634792328 6.0081486702 5.22928380966 6.01375627518 4.53548049927 5.02495384216 5.03964138031 5.04383039474 3.86002707481 4.04830789566 4.06709337234 4.0825419426 4.08574914932 4.08662223816 4.08704185486 4.08742713928
buckeye 0 0.0162036702886 0.0685579837233 1.35676622391 1.413585186 1.01139235497 1.44622516632 1.55939269066 1.32061839104 1.36635088921 1.83205413818 2.19217252731 1.83866095543 1.60361981392 1.70815646648 1.48184156418 1.67670321465 0.505506873131 7.94517707825 7.94232273102 5.77374219894 7.93815422058 5.92970180511 5.41889858246 5.52950048447 7.91551160812 6.67175388336 5.88435125351 4.93655014038 5.15412282944 5.11503458023 5.40283584595 4.97913837433 5.43149805069 4.86428308487 5.58681774139 4.19048595428 4.93033266068 4.75856161118 4.46169090271 3.39602613449 4.00179958344 3.94840502739 4.00640249252 3.85529351234 3.85497641563 4.01804494858 3.80471491814 5.61327171326 5.0225276947 5.88193511963 4.58989715576 4.63271665573 4.90805387497 4.90904903412 3.8831448555 3.98356819153 3.76990628242 3.9835357666 3.92811608315 3.98211884499 4.02029180527 3.973508358
buckeye 1 0.0446246108501 0.0294008267587 1.18597531319 1.26509046555 0.69001865387 1.29965829849 0.747325897217 0.879804611206 0.499932527542 1.53969478607 0.910878419876 1.00953805447 0.727249622345 1.00551378727 1.22325670719 1.14934778214 0.604856729507 8.30376815796 8.30076122284 6.15265369415 8.29597663879 6.37517309189 5.96378469467 5.72451305389 8.28747367859 6.63972711563 6.21871376038 5.89347171783 5.64628601074 5.69975996017 5.39431905746 5.47256946564 5.39961719513 4.64435529709 5.65125989914 4.01314926147 4.86081123352 4.81697559357 4.69462966919 3.47480154037 3.9184012413 3.85096287727 4.02975940704 3.8614487648 3.93693614006 3.84630823135 3.9860830307 5.66931152344 4.97108507156 5.9919757843 4.30856180191 5.00462532043 5.03000211716 5.02547502518 3.66965937614 4.02899694443 4.07294034958 4.0743098259 4.07180643082 4.07631349564 4.05808734894 4.0828204155
buckeye 1 0.0746118364416 0.119727823668 3.881701231 3.92246770859 3.6967997551 3.96569824219 4.27983856201 3.98781967163 2.87210226059 4.08550834656 3.37388277054 4.67185497284 4.20698833466 4.57653474808 3.62373018265 2.93625354767 3.20823192596 8.18421936035 8.1703710556 6.69175481796 8.14811229706 6.89687538147 6.45535516739 6.32981395721 8.11153030396 7.10797834396 6.75058889389 6.42835330963 6.20623970032 6.13837194443 6.06645822525 6.01410341263 5.72195911407 4.98010492325 5.34209918976 3.87891888618 4.80995798111 4.69401454926 4.86023855209 3.43704819679 3.80488944054 3.85270357132 3.96203017235 3.91710615158 3.83713269234 3.9614379406 3.85909771919 6.32493162155 5.50659751892 6.00917339325 4.71497011185 4.9731593132 5.02995300293 5.04034900665 3.8937997818 4.06207036972 4.06528091431 4.01406002045 4.06876516342 4.07841348648 4.08470010757 4.0836520195
buckeye 0 0.0219908124998 0.0126304574706 3.29892992973 3.38178467751 0.580738782883 3.49805736542 0.672851681709 0.832617282867 0.822721362114 3.54936528206 1.67416036129 1.13070118427 1.05699646473 0.953548491001 1.38702750206 1.01032114029 1.41962122917 8.42654037476 8.42413520813 6.18035459518 8.42073154449 6.34127807617 5.96783304214 5.78376483917 8.41513061523 6.58552360535 6.17839384079 5.86776351929 5.72193002701 5.62558507919 5.48331165314 5.51154661179 3.74821305275 3.46964001656 5.78180122375 3.29408097267 4.90530920029 4.90436458588 4.73656702042 3.14909124374 3.91679525375 3.98583173752 3.97668290138 3.9150698185 4.04287242889 3.90111446381 3.68471908569 5.51280641556 4.80705976486 6.00721073151 4.17206048965 5.01401281357 5.03682899475 5.03818702698 3.57186508179 4.05903720856 4.0760717392 4.08469343185 4.08353662491 4.08027076721 4.08053970337 4.08249759674
buckeye 0 0.0727042610884 0.0702801975437 0.227071523666 0.266425609589 0.490575790405 0.283486604691 0.772331833839 0.617276906967 0.742660045624 0.348893880844 0.356202960014 0.941178500652 1.06412494183 0.73032605648 1.08068573475 1.00845956802 0.976001024246 5.99736833572 5.98933410645 4.28007030487 5.96756696701 4.69382095337 4.13963699341 3.76377415657 5.94297599792 4.74896097183 4.46168422699 4.32139015198 3.98015928268 3.62823390961 3.64344525337 3.14870023727 6.44138431549 5.45083856583 5.85678482056 4.52724552155 4.93125009537 4.93268680573 4.8397321701 3.93973445892 3.96329498291 4.02847194672 4.02253723145 4.07192611694 3.88491392136 3.95721483231 3.93950748444 6.08021450043 5.41594552994 5.75028800964 4.53985404968 4.99537324905 4.88780164719 4.7145113945 3.75434756279 4.00642776489 4.03852367401 4.04186725616 3.9081351757 3.97002339363 3.76069092751 3.82682514191
buckeye 1 0.135787935673 0.107579177556 4.17267894745 4.20058822632 1.62858462334 4.25490999222 5.01880455017 1.92613983154 0.896475791931 4.26303195953 5.82982826233 5.30881738663 2.96606826782 2.50546693802 1.6447249651 1.08568382263 1.09280574322 10.2700014114 10.2687187195 7.75221776962 10.2669258118 7.98541593552 7.54129171371 7.35128498077 10.2179174423 9.30835056305 7.85988140106 7.41883516312 7.34469127655 7.13751411438 7.06732320786 7.05748558044 4.80831718445 4.72936964035 5.25484752655 4.37605142593 3.10247397423 4.46159172058 4.83561754227 3.56886720657 3.25410962105 2.64092850685 3.9615187645 3.78394603729 3.78612780571 4.0000834465 3.96883654594 5.49681568146 4.99923801422 6.0041513443 4.60305118561 4.90916061401 5.02619981766 5.04357147217 3.72506952286 3.9468460083 3.92012071609 4.07713460922 4.0750246048 4.08497714996 4.08661079407 4.08672237396
buckeye 1 0.0737581114522 0.0786508454501 4.13906955719 4.3419508934 2.33436584473 4.38358831406 3.96330523491 2.39006352425 2.71147108078 4.42040872574 3.67377567291 4.38499641418 3.3001408577 2.99897789955 1.45681238174 2.43830394745 3.44256567955 9.98473358154 9.98091030121 7.96147918701 9.81044578552 9.54730796814 7.75370454788 7.55375432968 9.63113021851 9.34812450409 9.53472900391 8.13415431976 7.59504127502 7.2650976181 6.98219776154 7.42752456665 5.1116027832 4.81041145325 5.55489349365 4.21573019028 4.43464803696 4.35640859604 4.76142263412 3.76393961906 3.97755765915 3.69724416733 3.95197629929 3.8928463459 3.76402282715 3.88009500504 3.84708142281 6.11283779144 5.64361429214 5.87238550186 4.80140066147 4.54428768158 4.88095331192 4.9284362793 3.99369335175 3.70568561554 4.01716756821 3.8149907589 3.82798290253 4.07608890533 3.95873236656 4.07144594193
buckeye 0 0.0148125882779 0.0138005627622 3.20141601562 3.24034285545 0.507063627243 3.26192450523 0.623128890991 0.594470143318 0.595196008682 3.29364299774 1.75206565857 0.927579045296 0.663871943951 1.22698843479 0.643496632576 1.01623928547 0.803794622421 8.12959003448 8.12642097473 6.00148487091 8.12108421326 6.25343036652 5.74458885193 5.66584730148 8.11144447327 6.49921131134 6.10384750366 5.7583065033 5.49359178543 5.41127967834 5.41092252731 5.34110689163 3.68566417694 3.50148820877 5.82354545593 3.39780759811 4.78273248672 4.86919307709 4.88089370728 3.21320796013 3.97464585304 3.95857453346 3.91805410385 4.01480960846 3.8580520153 3.95233130455 3.91740202904 5.71064662933 4.95752716064 6.01565122604 4.23438501358 4.98461008072 5.03824615479 5.04026889801 3.47632026672 4.08132839203 4.05082035065 4.06385803223 4.08184623718 4.08405351639 4.08565759659 4.0835776329
buckeye 1 0.0870023290222 0.0784593307939 5.33453083038 5.56170368195 2.74908185005 5.6395072937 4.04968070984 3.13277339935 2.67981290817 5.68234777451 5.73873615265 4.41256046295 3.14565086365 3.02617454529 3.61301755905 2.83358240128 3.29187083244 10.56802845 10.5670413971 7.93266582489 10.5638599396 8.48365879059 7.75123310089 7.47810745239 10.5296611786 9.50129508972 8.43845272064 7.50204277039 7.46138954163 7.46429729462 7.30179786682 7.01455402374 4.91489171982 4.72085046768 5.69964885712 4.502784729 4.3894982338 4.7508597374 4.84200191498 3.90257406235 3.64098548889 3.71886920929 3.63997244835 4.07847833633 3.77460122108 3.9661719799 3.77605366707 5.43508195877 5.01185846329 5.91355991364 4.58612632751 4.73659944534 4.97289943695 4.93720960617 3.86922121048 3.82852554321 3.89937710762 4.04449510574 4.05567216873 3.97958779335 3.93382358551 4.06140184402
buckeye 1 0.0355121012414 0.0399991153307 4.68202114105 4.73861598969 1.78233969212 4.78408336639 2.66620445251 2.073097229 1.87145495415 4.85083866119 4.67701148987 3.11292243004 1.59137368202 2.62307596207 1.59029912949 2.24427819252 1.54725766182 9.42725849152 9.4262046814 6.8220539093 9.42437267303 7.0779209137 6.58823299408 6.45624399185 9.41438293457 7.79916191101 6.90788841248 6.62425374985 6.36694431305 6.22029161453 6.18339824677 6.15354394913 4.09614419937 4.00196695328 5.46295452118 3.91316771507 4.0438337326 4.48535680771 4.61929273605 3.51934719086 3.66681909561 3.36571335793 3.91374540329 3.79221343994 3.91784787178 3.93657684326 3.68275666237 5.27409648895 4.71558856964 6.00734996796 4.20134067535 5.00159645081 5.03062295914 5.03685665131 3.58423185349 3.86040687561 4.06553506851 4.06414079666 4.07263898849 4.08584880829 4.07420063019 4.08648300171
buckeye 0 0.263450185244 0.236610382978 2.0609998703 2.16038560867 2.18160700798 2.05533671379 2.95532822609 2.63231396675 1.85878181458 1.748691082 3.40574169159 3.47518539429 3.29714846611 2.88878488541 2.31451511383 2.39631319046 1.42269480228 7.45742082596 7.44760799408 5.81162071228 7.43250417709 6.00262928009 5.74865198135 4.95158576965 7.36170005798 6.61614656448 5.74815034866 5.67926549911 5.59687852859 5.23800611496 4.78291463852 4.47952651978 6.32797813416 5.5917506218 5.5146727562 4.65062379837 4.64273357391 4.802713871 4.5580830574 3.7674779892 3.67691707611 3.5534555912 3.83302259445 3.90960812569 3.98385882378 3.96936297417 3.92742681503 5.94835805893 5.30145120621 5.55793523788 4.56845426559 4.86839866638 4.77373361588 4.63243579865 3.69397163391 3.77996325493 3.96517348289 3.87047100067 3.64903569221 4.03978252411 3.70126914978 3.71428489685
buckeye 1 0.0298453694154 0.0367600786328 2.91960096359 3.08892440796 0.500851631165 3.2807071209 1.31095743179 0.747653245926 0.954713821411 3.30093860626 2.18761849403 1.79575586319 1.43582725525 1.28750109673 0.724925518036 1.25811243057 0.70013654232 9.7947845459 9.79262161255 7.55247783661 9.75879478455 8.6674785614 7.36535263062 7.10381984711 9.75727367401 7.37887907028 8.4102973938 8.34356403351 7.1984500885 6.90846204758 6.83602428436 6.7962884903 4.52734231949 4.23193264008 5.84990549088 3.84818673134 4.81255102158 4.92973852158 4.82738447189 3.51141643524 3.59391641617 3.91096639633 3.84035539627 4.01996660233 3.94858551025 3.95326185226 4.02597522736 5.52282524109 4.92329835892 5.93184757233 3.92386484146 4.54745864868 4.94350337982 4.99242973328 3.61517596245 3.73862862587 3.48825335503 3.72852301598 3.94248795509 4.07151794434 3.99969935417 4.07420539856
buckeye 1 0.055301310152 0.0589258119709 3.55201125145 3.6281247139 1.75245785713 3.68434810638 2.43273305893 1.80078029633 2.0611743927 3.87809157372 3.50307106972 2.06711149216 2.98614025116 1.78026759624 2.13781785965 2.11390376091 2.05683374405 9.53999519348 9.52713108063 8.01867389679 9.50798034668 8.18888378143 7.80856752396 7.61869621277 9.45325946808 8.65721797943 7.9979839325 7.76861190796 7.57179832458 7.45887041092 7.35766267776 7.30101203918 4.65133619308 4.40553426743 5.83029174805 4.11315059662 4.73202943802 4.87090349197 4.85029935837 3.81477737427 3.46361255646 3.86588382721 4.06058883667 3.81040072441 4.03638505936 4.01947069168 3.85407543182 6.32991552353 5.5615029335 6.00889253616 4.8316192627 5.02004718781 5.03780078888 5.0415430069 4.02784538269 4.00729179382 4.06766033173 4.0844745636 4.08137750626 4.08666801453 4.08518123627 4.08573436737
