caldt,vwretd
19830315,0.002332122
19830316,-0.007730215
19830317,-0.002051896
19830318,0.002055572
19830321,0.006932272
19830322,-0.00183189
19830323,0.01217925
19830324,0.004140963
19830325,-0.002593292
19830328,-0.005487459
19830329,-0.001192619
19830330,0.009974695
19830331,-0.001156259
19830404,-0.000288497
19830405,-0.00551189
19830406,-0.006283556
19830407,0.003634289
19830408,0.006208707
19830411,0.01308964
19830412,0.004763025
19830413,0.007300959
19830414,0.008730606
19830415,0.00509456
19830418,0.006210924
19830419,-0.005600609
19830420,0.01170913
19830421,-0.002043505
19830422,0.002721537
19830425,-0.008792287
19830426,0.01526753
19830427,-0.000813404
19830428,0.009010149
19830429,0.007848513
19830502,-0.01187559
19830503,0.0006143131
19830504,0.008330292
19830505,0.008752121
19830506,0.01192232
19830509,0.0004167878
19830510,0.002600799
19830511,-0.005072672
19830512,-0.003381881
19830513,0.004784145
19830516,-0.009514756
19830517,0.003773577
19830518,0.0004762244
19830519,-0.006665973
19830520,0.0000492003
19830523,0.00708905
19830524,0.01279354
19830525,0.005317324
19830526,-0.001878811
19830527,-0.003566228
19830531,-0.01135805
19830601,0.0001297171
19830602,0.008027419
19830603,0.004279275
19830606,0.003280366
19830607,-0.009204607
19830608,-0.008086225
19830609,0.002784597
19830610,0.006837832
19830613,0.01169553
19830614,0.004467186
19830615,0.008866749
19830616,0.01084613
19830617,0.0002701831
19830620,-0.000805682
19830621,0.007604256
19830622,0.003269015
19830623,-0.00198345
19830624,0.001952617
19830627,-0.01161471
19830628,-0.01804497
19830629,0.004619954
19830630,0.008825642
19830701,0.005965373
19830705,-0.0125229
19830706,0.01053688
19830707,-0.004157434
19830708,-0.00214711
19830711,0.004895704
19830712,-0.01391035
19830713,-0.002434641
19830714,0.003393855
19830715,-0.009680993
19830718,-0.00391533
19830719,0.005018335
19830720,0.02368597
19830721,0.00101367
19830722,0.0002069128
19830725,0.003282778
19830726,0.003981487
19830727,-0.01485917
19830728,-0.0157125
19830729,-0.01421099
19830801,-0.004670573
19830802,-0.00022277
19830803,0.005524519
19830804,-0.01155259
19830805,0.00298241
19830808,-0.01479619
19830809,0.00339606
19830810,0.008115528
19830811,0.001362945
19830812,0.005789717
19830815,0.008560511
19830816,-0.003139411
19830817,0.009548714
19830818,-0.007229993
19830819,0.001580167
19830822,0.001094284
19830823,-0.009603416
19830824,-0.008646687
19830825,-0.00289538
19830826,0.006537328
19830829,0.0000413233
19830830,0.002030453
19830831,0.01015979
19830901,0.0005519253
19830902,0.006848048
19830906,0.01504757
19830907,0.0008089507
19830908,0.0003040041
19830909,-0.001331747
19830912,-0.008125675
19830913,-0.005550087
19830914,0.00279795
19830915,-0.004303291
19830916,0.008437862
19830919,0.01066373
19830920,0.007649513
19830921,-0.003821909
19830922,0.007565172
19830923,-0.001016603
19830926,0.001768637
19830927,-0.008767536
19830928,-0.002428219
19830929,-0.003670636
19830930,-0.006718527
19831003,-0.002939
19831004,0.002785312
19831005,0.006746053
19831006,0.01313344
19831007,0.003180468
19831010,0.007717321
19831011,-0.01140626
19831012,-0.005620694
19831013,-0.000288035
19831014,0.0002802584
19831017,0.001510377
19831018,-0.01549988
19831019,-0.007744972
19831020,0.002063515
19831021,-0.006795292
19831024,-0.001006465
19831025,0.002972421
19831026,-0.005551938
19831027,-0.003270471
19831028,-0.007466324
19831031,-0.000579834
19831101,0.0000780507
19831102,0.00828405
19831103,-0.005636911
19831104,-0.00544831
19831107,-0.003695249
19831108,-0.001853834
19831109,0.01116854
19831110,0.003889033
19831111,0.01192594
19831114,0.003918352
19831115,-0.00517717
19831116,0.004169008
19831117,0.0009129905
19831118,-0.003943978
19831121,0.005024693
19831122,0.004250565
19831123,0.0008648149
19831125,0.002646737
19831128,-0.002998967
19831129,0.007502022
19831130,-0.006525238
19831201,0.0007222512
19831202,-0.006192237
19831205,0.0000954255
19831206,-0.001770317
19831207,0.002278744
19831208,-0.004409876
19831209,0.0001750031
19831212,0.001676203
19831213,-0.003498824
19831214,-0.009244073
19831215,-0.008098783
19831216,0.003218265
19831219,-0.000511688
19831220,-0.002111985
19831221,0.007826355
19831222,-0.001353303
19831223,0.0001871321
19831227,0.006886824
19831228,0.002540316
19831229,-0.001361748
19831230,0.002317406
19840103,-0.004328544
19840104,0.01482598
19840105,0.01275889
19840106,0.004306877
19840109,-0.002123692
19840110,-0.003894788
19840111,-0.000734864
19840112,-0.000107152
19840113,-0.003381051
19840116,0.0000529585
19840117,0.003107159
19840118,-0.001384038
19840119,-0.002862053
19840120,-0.005569357
19840123,-0.008842112
19840124,0.003525962
19840125,-0.005679995
19840126,-0.004175665
19840127,-0.002148761
19840130,-0.00846105
19840131,0.001411114
19840201,-0.00419056
19840202,0.003023925
19840203,-0.01298113
19840206,-0.01616504
19840207,0.001660077
19840208,-0.01639431
19840209,-0.004734652
19840210,0.005304107
19840213,-0.009360109
19840214,0.009531236
19840215,-0.001124182
19840216,-0.001474193
19840217,-0.002393585
19840221,-0.006864801
19840222,-0.002179739
19840223,-0.001757265
19840224,0.01981633
19840227,0.01201126
19840228,-0.01334673
19840229,0.002661656
19840301,0.006795773
19840302,0.006975713
19840305,-0.007349669
19840306,-0.009593503
19840307,-0.01064569
19840308,0.003261515
19840309,-0.00440497
19840312,0.0102152
19840313,0.004241909
19840314,-0.000116843
19840315,0.004575882
19840316,0.01053638
19840319,-0.00873842
19840320,0.005527692
19840321,-0.001020502
19840322,-0.01005753
19840323,-0.000514178
19840326,-0.000454446
19840327,0.002884221
19840328,0.01365142
19840329,-0.000875613
19840330,-0.001036454
19840402,-0.006240038
19840403,-0.002917319
19840404,-0.000637448
19840405,-0.01484706
19840406,0.000250735
19840409,-0.000374064
19840410,0.002325605
19840411,-0.00537677
19840412,0.01389756
19840413,-0.000386482
19840416,0.00482836
19840417,0.004763633
19840418,-0.005308751
19840419,0.0003432347
19840423,-0.0064534
19840424,0.005747307
19840425,0.003340886
19840426,0.009924251
19840427,-0.000612573
19840430,0.0008692937
19840501,0.009974725
19840502,0.003922686
19840503,-0.002376965
19840504,-0.009958901
19840507,0.001531633
19840508,0.006488903
19840509,-0.002064042
19840510,-0.000908042
19840511,-0.008231024
19840514,-0.006172204
19840515,0.00259898
19840516,-0.000205876
19840517,-0.00943392
19840518,-0.005778166
19840521,-0.005699382
19840522,-0.006826853
19840523,-0.00435255
19840524,-0.01345989
19840525,0.002050171
19840529,-0.007750829
19840530,-0.000099982
19840531,0.003236107
19840601,0.01661187
19840604,0.008835428
19840605,-0.003419455
19840606,0.006886623
19840607,0.0003437375
19840608,0.001676415
19840611,-0.01145902
19840612,-0.004421614
19840613,-0.000306116
19840614,-0.00977667
19840615,-0.006094905
19840618,0.01379879
19840619,0.005738647
19840620,0.01076404
19840621,-0.000190455
19840622,0.0009969035
19840625,-0.001458221
19840626,-0.007493828
19840627,-0.006638669
19840628,0.006650809
19840629,0.002878919
19840702,-0.001301046
19840703,0.003303747
19840705,-0.004959317
19840706,-0.003359537
19840709,0.005434199
19840710,-0.002235635
19840711,-0.01281397
19840712,-0.003882333
19840713,0.00462909
19840716,0.002136745
19840717,0.003816702
19840718,-0.005528211
19840719,-0.006349202
19840720,-0.005409154
19840723,-0.00621824
19840724,-0.006573518
19840725,0.004734393
19840726,0.008048373
19840727,0.007909549
19840730,-0.004368437
19840731,0.002771222
19840801,0.0206556
19840802,0.02459583
19840803,0.02854423
19840806,0.00410396
19840807,0.000334052
19840808,-0.004545357
19840809,0.02017394
19840810,0.002665878
19840813,-0.001008025
19840814,-0.004702382
19840815,-0.007684443
19840816,0.00544913
19840817,0.001361688
19840820,0.003305419
19840821,0.01565279
19840822,-0.002512308
19840823,0.001212408
19840824,0.002092155
19840827,-0.005189284
19840828,0.005150965
19840829,-0.000201277
19840830,-0.002556462
19840831,0.001063576
19840904,-0.0084946
19840905,-0.0036625
19840906,0.007238636
19840907,-0.005871034
19840910,-0.000806981
19840911,0.002138238
19840912,0.0001662434
19840913,0.01623496
19840914,0.00639704
19840917,0.0005832922
19840918,-0.005291314
19840919,-0.003643489
19840920,0.002761965
19840921,-0.007486725
19840924,-0.0029161
19840925,0.0006852097
19840926,0.003060218
19840927,0.003412516
19840928,-0.003814846
19841001,-0.008111646
19841002,-0.006120048
19841003,-0.006186263
19841004,0.001984751
19841005,-0.000621628
19841008,-0.003479415
19841009,-0.001902958
19841010,0.001723639
19841011,0.004241833
19841012,0.008429755
19841015,0.008212063
19841016,-0.003983149
19841017,-0.003163535
19841018,0.01894008
19841019,0.001146724
19841022,-0.003152951
19841023,-0.001194714
19841024,0.0002958801
19841025,-0.004897491
19841026,-0.006078142
19841029,-0.003051492
19841030,0.01049058
19841031,-0.002952301
19841101,0.007044226
19841102,0.001294249
19841105,0.006666919
19841106,0.009772469
19841107,-0.006375368
19841108,-0.001932073
19841109,-0.003966484
19841112,-0.001718566
19841113,-0.007053506
19841114,-0.000709
19841115,-0.00091856
19841116,-0.008443544
19841119,-0.006926215
19841120,0.004711177
19841121,0.002205616
19841123,0.01299342
19841126,-0.006176372
19841127,0.004492249
19841128,-0.006660492
19841129,-0.006332916
19841130,-0.002412793
19841203,-0.004271476
19841204,0.002086638
19841205,-0.006861731
19841206,0.002668804
19841207,-0.00175475
19841210,0.002621991
19841211,0.001984568
19841212,-0.002103815
19841213,-0.003779201
19841214,0.0048414
19841217,0.004727604
19841218,0.02403367
19841219,-0.002487935
19841220,-0.003654363
19841221,-0.003208982
19841224,0.006817625
19841226,-0.001126554
19841227,-0.004002751
19841228,0.002603565
19841231,0.004964672
19850102,-0.008753436
19850103,-0.003207062
19850104,-0.004067917
19850107,0.002625368
19850108,-0.000437878
19850109,0.00650374
19850110,0.01708851
19850111,-0.000574333
19850114,0.01404641
19850115,0.003026907
19850116,0.003966236
19850117,-0.000818231
19850118,0.003256336
19850121,0.0201547
19850122,0.002487446
19850123,0.01009192
19850124,-0.001171044
19850125,0.004334272
19850128,0.002290997
19850129,0.00831856
19850130,0.003018767
19850131,0.0007393037
19850201,-0.004224791
19850204,0.009692597
19850205,0.003435887
19850206,0.001350762
19850207,0.008128391
19850208,0.002610435
19850211,-0.007444837
19850212,-0.000017368
19850213,0.01367629
19850214,-0.002985158
19850215,-0.003971903
19850219,-0.001194345
19850220,0.0003146332
19850221,-0.005346291
19850222,-0.003991255
19850225,-0.002526857
19850226,0.008700432
19850227,-0.001220795
19850228,0.002201359
19850301,0.01053278
19850304,-0.004738775
19850305,0.0007246055
19850306,-0.007582939
19850307,-0.005620684
19850308,-0.002371664
19850311,-0.001853897
19850312,0.003380144
19850313,-0.008357503
19850314,-0.001112496
19850315,-0.004138457
19850318,-0.000814876
19850319,0.0125692
19850320,-0.001665768
19850321,0.001626238
19850322,-0.001806366
19850325,-0.005506205
19850326,0.001916297
19850327,0.006067033
19850328,0.001326196
19850329,0.005903763
19850401,0.002881523
19850402,-0.003406897
19850403,-0.007099934
19850404,-0.0004471
19850408,-0.003866401
19850409,0.0008607437
19850410,0.006465464
19850411,0.004500538
19850412,0.001706466
19850415,0.00238516
19850416,0.001813902
19850417,0.002473432
19850418,-0.003865929
19850419,0.001225687
19850422,-0.00222639
19850423,0.005385672
19850424,0.001702491
19850425,0.005189039
19850426,-0.004900501
19850429,-0.007791126
19850430,-0.005000729
19850501,-0.00636426
19850502,0.001497272
19850503,0.005805204
19850506,0.0004534037
19850507,0.004315618
19850508,-1.75747E-6
19850509,0.007678539
19850510,0.01296665
19850513,0.001788532
19850514,-0.002621981
19850515,0.003533165
19850516,0.005817156
19850517,0.009148912
19850520,0.01167992
19850521,-0.000172075
19850522,-0.00549741
19850523,-0.004604149
19850524,0.003412058
19850528,-0.001149201
19850529,-0.000654376
19850530,0.0001003971
19850531,0.00760292
19850603,0.0006957715
19850604,0.003811123
19850605,0.001498432
19850606,0.003509702
19850607,-0.005871049
19850610,-0.000983161
19850611,-0.001840953
19850612,-0.005730017
19850613,-0.01052016
19850614,0.007468598
19850617,-0.002324166
19850618,0.003801641
19850619,-0.001892418
19850620,-0.000431152
19850621,0.01081315
19850624,0.0006797786
19850625,0.003546311
19850626,0.00184457
19850627,0.005815199
19850628,0.003416702
19850701,0.003014695
19850702,-0.000899194
19850703,-0.001766309
19850705,0.005534367
19850708,-0.00295556
19850709,-0.003388113
19850710,0.006059079
19850711,0.003477936
19850712,0.002196596
19850715,-0.001098385
19850716,0.009820211
19850717,0.004267302
19850718,-0.005035021
19850719,0.003305489
19850722,-0.004283469
19850723,-0.007901554
19850724,-0.005607392
19850725,0.001223512
19850726,0.001547761
19850729,-0.01340886
19850730,0.0009215104
19850731,0.004884408
19850801,0.006933659
19850802,-0.002162176
19850805,-0.005044753
19850806,-0.01175481
19850807,-0.002596836
19850808,0.007183118
19850809,-0.001807231
19850812,-0.002947285
19850813,-0.001751337
19850814,0.001233619
19850815,-0.000309456
19850816,-0.005233639
19850819,0.001299408
19850820,0.006598116
19850821,0.004768887
19850822,-0.007318073
19850823,-0.000757009
19850826,0.001415294
19850827,0.003505396
19850828,0.003364343
19850829,0.0009882693
19850830,-0.000161871
19850903,-0.004087437
19850904,-0.003043035
19850905,-0.000169778
19850906,0.004309335
19850909,0.0009010558
19850910,-0.007088666
19850911,-0.009909904
19850912,-0.00763693
19850913,-0.005831788
19850916,-0.001052698
19850917,-0.009361263
19850918,0.001122899
19850919,0.009153987
19850920,-0.004076907
19850923,0.009589791
19850924,-0.007247
19850925,-0.009717424
19850926,0.0012662
19850930,0.002825264
19851001,0.01391395
19851002,-0.003504156
19851003,0.001335516
19851004,-0.004992194
19851007,-0.0064328
19851008,-0.001165834
19851009,0.003500722
19851010,0.002299099
19851011,0.00785073
19851014,0.009982285
19851015,-0.000937317
19851016,0.008484647
19851017,0.0004767917
19851018,-0.001872914
19851021,-0.000755528
19851022,0.005160242
19851023,0.004713409
19851024,-0.001821509
19851025,-0.004800899
19851028,0.0008803141
19851029,0.00723334
19851030,0.004448464
19851031,-0.000132977
19851101,0.007602356
19851104,-0.000136383
19851105,0.005899995
19851106,0.003140486
19851107,0.0006150216
19851108,0.007042129
19851111,0.01503425
19851112,0.005068
19851113,-0.004371548
19851114,0.008486193
19851115,-0.002898162
19851118,0.001920666
19851119,0.0008825425
19851120,0.00124865
19851121,0.01095341
19851122,0.002103123
19851125,-0.00488416
19851126,0.001296483
19851127,0.008113697
19851129,0.0002877867
19851202,-0.007376328
19851203,0.002238502
19851204,0.01478485
19851205,-0.000494524
19851206,-0.004714931
19851209,0.005126948
19851210,0.0006929143
19851211,0.008467535
19851212,0.002906105
19851213,0.01365984
19851216,0.00768248
19851217,-0.005679872
19851218,-0.003944595
19851219,0.0006031771
19851220,0.004079954
19851223,-0.009491862
19851224,-0.005141396
19851226,0.002219848
19851227,0.008836376
19851230,0.004206065
19851231,0.003511288
19860102,-0.005905355
19860103,0.005695074
19860106,-0.000110074
19860107,0.0138139
19860108,-0.02081442
19860109,-0.01124884
19860110,0.0000778104
19860113,0.00277034
19860114,0.0003653496
19860115,0.008168099
19860116,0.004678416
19860117,-0.001729186
19860120,-0.003725793
19860121,-0.006993444
19860122,-0.009582302
19860123,0.002692777
19860124,0.00968832
19860127,0.004361169
19860128,0.009680135
19860129,0.002409321
19860130,-0.00307729
19860131,0.009444733
19860203,0.008786983
19860204,-0.003112789
19860205,0.0008602843
19860206,0.003270198
19860207,0.005245792
19860210,0.006558234
19860211,0.0002367699
19860212,0.001705146
19860213,0.005507662
19860214,0.008798812
19860218,0.01094481
19860219,-0.008710776
19860220,0.008423654
19860221,0.01011823
19860224,-0.000817695
19860225,-0.001545243
19860226,0.001391726
19860227,0.01115927
19860228,0.001987937
19860303,-0.003607332
19860304,-0.001087034
19860305,-0.001619001
19860306,0.004530205
19860307,0.00171866
19860310,0.004348473
19860311,0.01888999
19860312,0.004994929
19860313,0.002154811
19860314,0.01029535
19860317,-0.007108733
19860318,0.004983443
19860319,-0.001380014
19860320,0.004236979
19860321,-0.007259999
19860324,0.003302445
19860325,-0.002413203
19860326,0.009832517
19860327,0.007170901
19860331,0.0008124738
19860401,-0.01177379
19860402,0.001311542
19860403,-0.009624826
19860404,-0.01395825
19860407,-0.002674328
19860408,0.01872631
19860409,0.002357807
19860410,0.009750965
19860411,-0.000537715
19860414,0.005393066
19860415,0.001666531
19860416,0.01719956
19860417,0.003291503
19860418,-0.000711121
19860421,0.007602311
19860422,-0.007782945
19860423,-0.004018755
19860424,0.002140445
19860425,0.0003049944
19860428,0.001954738
19860429,-0.009260461
19860430,-0.01841603
19860501,-0.001676415
19860502,-0.000221455
19860505,0.0112771
19860506,-0.000879279
19860507,-0.003972095
19860508,0.005207018
19860509,0.003277472
19860512,-0.001260811
19860513,-0.003571422
19860514,0.003787558
19860515,-0.01042793
19860516,-0.005398445
19860519,0.0009501823
19860520,0.01014477
19860521,-0.001513644
19860522,0.01599928
19860523,0.005570321
19860527,0.01274181
19860528,0.006837003
19860529,0.004220441
19860530,-0.000897753
19860602,-0.007498395
19860603,0.001187573
19860604,-0.004649373
19860605,0.004395672
19860606,0.0003396601
19860609,-0.01942687
19860610,-0.002077741
19860611,0.006347893
19860612,0.001964585
19860613,0.01445953
19860616,0.0001860657
19860617,-0.005443071
19860618,0.0007126522
19860619,-0.00152024
19860620,0.007558599
19860623,-0.004810682
19860624,0.007818846
19860625,0.007119836
19860626,-0.000337312
19860627,0.003154767
19860630,0.005407278
19860701,0.004588766
19860702,0.003466882
19860703,-0.001905262
19860707,-0.0283985
19860708,-0.01476483
19860709,0.006721789
19860710,0.000205255
19860711,-0.000810358
19860714,-0.01602893
19860715,-0.01648297
19860716,0.003959792
19860717,0.004460691
19860718,0.000683372
19860721,-0.001411982
19860722,0.007282863
19860723,0.001295646
19860724,-0.002709069
19860725,0.007481053
19860728,-0.01578138
19860729,-0.006445182
19860730,0.005048232
19860731,-0.000979679
19860801,-0.003925265
19860804,0.001346053
19860805,0.003839684
19860806,-0.001294013
19860807,0.002609078
19860808,0.0004175818
19860811,0.01480742
19860812,0.01066022
19860813,0.009157125
19860814,0.003969005
19860815,0.002694087
19860818,0.0007270513
19860819,-0.002409947
19860820,0.0108789
19860821,-0.0000849
19860822,0.001544488
19860825,-0.007497522
19860826,0.01533159
19860827,0.001863366
19860828,-0.00060883
19860829,0.0007361919
19860902,-0.01335012
19860903,0.002968901
19860904,0.0129084
19860905,-0.01164828
19860908,-0.01078972
19860909,-0.002718548
19860910,-0.004260669
19860911,-0.04350953
19860912,-0.01779651
19860915,0.00289398
19860916,-0.001884624
19860917,0.003094871
19860918,0.001734228
19860919,-0.00018448
19860922,0.01053964
19860923,0.004875874
19860924,0.003877245
19860925,-0.01505264
19860926,0.0006600273
19860929,-0.009537426
19860930,0.006672157
19861001,0.008150442
19861002,0.00171606
19861003,-0.0005875
19861006,0.003381141
19861007,-0.001517843
19861008,0.007594767
19861009,-0.00236085
19861010,-0.000718543
19861013,0.001330422
19861014,-0.002358577
19861015,0.01199536
19861016,0.002947295
19861017,-0.002558429
19861020,-0.009415423
19861021,-0.000259188
19861022,0.001412873
19861023,0.01074067
19861024,-0.002438
19861027,0.00203368
19861028,0.002220805
19861029,0.006023129
19861030,0.01016841
19861031,0.001014887
19861103,0.006050463
19861104,0.002193677
19861105,0.002621731
19861106,-0.002135718
19861107,-0.000078604
19861110,0.0008601781
19861111,0.003218891
19861112,-0.001624084
19861113,-0.01226274
19861114,0.004445614
19861117,-0.005526976
19861118,-0.02187969
19861119,-0.000434536
19861120,0.01555373
19861121,0.01271782
19861124,0.005480794
19861125,0.002657244
19861126,0.001474073
19861128,0.002239408
19861201,-0.001479623
19861202,0.01700614
19861203,0.001101551
19861204,-0.001497712
19861205,-0.006269444
19861208,-0.000938899
19861209,-0.006569814
19861210,0.005247744
19861211,-0.009088934
19861212,-0.003870239
19861215,0.001055362
19861216,0.006217127
19861217,-0.008009439
19861218,-0.003354694
19861219,0.008640015
19861222,-0.003148956
19861223,-0.009463822
19861224,0.003517277
19861226,0.001318618
19861229,-0.008559973
19861230,-0.005112219
19861231,-0.003174544
19870102,0.01782551
19870105,0.02444461
19870106,0.00444358
19870107,0.01148287
19870108,0.008423943
19870109,0.006161219
19870112,0.00757728
19870113,-0.00049119
19870114,0.009479952
19870115,0.008842587
19870116,-0.00038623
19870119,0.00975914
19870120,-0.000824268
19870121,-0.004820949
19870122,0.01859457
19870123,-0.01079478
19870126,-0.003479487
19870127,0.01317388
19870128,0.005571871
19870129,-0.003331917
19870130,0.0000524127
19870202,0.01002058
19870203,0.000055224
19870204,0.01277997
19870205,0.00742174
19870206,-0.001681659
19870209,-0.005954615
19870210,-0.009682016
19870211,0.008777129
19870212,-0.004354772
19870213,0.01241919
19870217,0.01663975
19870218,-0.000040052
19870219,0.001119902
19870220,-0.000056817
19870223,-0.00849597
19870224,0.002076461
19870225,0.004233476
19870226,-0.001881934
19870227,0.003898578
19870302,-0.002063937
19870303,0.002556718
19870304,0.01288213
19870305,0.006345224
19870306,0.0002785542
19870309,-0.006500626
19870310,0.007886567
19870311,-0.000360004
19870312,0.003254699
19870313,-0.003259621
19870316,-0.005621208
19870317,0.01238004
19870318,0.001330976
19870319,0.004229588
19870320,0.01067312
19870323,0.00650013
19870324,0.001312078
19870325,-0.00237934
19870326,0.001910409
19870327,-0.01238255
19870330,-0.02239154
19870331,0.007004571
19870401,0.001039098
19870402,0.004529597
19870403,0.01942248
19870406,0.004196269
19870407,-0.01337145
19870408,0.0007857032
19870409,-0.01307911
19870410,-0.002435235
19870413,-0.01999166
19870414,-0.02468216
19870415,0.01580207
19870416,0.009791956
19870420,-0.003059009
19870421,0.01698121
19870422,-0.0139202
19870423,-0.002195599
19870424,-0.01586835
19870427,-0.002108331
19870428,0.004578829
19870429,0.006747585
19870430,0.01113077
19870501,-0.001027549
19870504,0.003301439
19870505,0.01766468
19870506,0.00109662
19870507,-0.000923487
19870508,-0.002700473
19870511,-0.003811986
19870512,0.00257442
19870513,0.002201399
19870514,0.0004784205
19870515,-0.01883178
19870518,-0.006267096
19870519,-0.0199985
19870520,-0.005598577
19870521,0.006444586
19870522,0.004219403
19870526,0.02110431
19870527,0.0005716317
19870528,0.005535726
19870529,-0.000094907
19870601,-0.00031772
19870602,-0.004098986
19870603,0.01343534
19870604,0.005313456
19870605,-0.002719932
19870608,0.008826504
19870609,0.002243274
19870610,0.001556813
19870611,0.003461471
19870612,0.008576411
19870615,0.003993033
19870616,0.004510047
19870617,0.0008674494
19870618,0.002248898
19870619,0.003054636
19870622,0.006166612
19870623,-0.002959824
19870624,-0.00396826
19870625,0.005697365
19870626,-0.004008602
19870629,0.0009372139
19870630,-0.009776311
19870701,-0.00196349
19870702,0.00644184
19870706,-0.001100815
19870707,0.00654201
19870708,0.002839948
19870709,-0.001146453
19870710,0.002155751
19870713,-0.00150878
19870714,0.008982888
19870715,-0.000328082
19870716,0.00609683
19870717,0.004585383
19870720,-0.00780357
19870721,-0.00789366
19870722,-0.000939207
19870723,-0.002721636
19870724,0.003757507
19870727,0.003879977
19870728,0.004852548
19870729,0.009108522
19870730,0.00718785
19870731,0.00216193
19870803,-0.002710647
19870804,-0.003028434
19870805,0.006816498
19870806,0.01052533
19870807,0.003790153
19870810,0.01306533
19870811,0.0131983
19870812,-0.001764762
19870813,0.00609021
19870814,-0.00098504
19870817,0.0006392054
19870818,-0.01373336
19870819,0.001377875
19870820,0.01394849
19870821,0.002959823
19870824,-0.005829621
19870825,0.008179282
19870826,-0.004486971
19870827,-0.007668543
19870828,-0.01064201
19870831,0.00731443
19870901,-0.01503902
19870902,-0.006360107
19870903,-0.004153413
19870904,-0.00866418
19870908,-0.01270192
19870909,0.002234018
19870910,0.009393035
19870911,0.01325462
19870914,0.002345166
19870915,-0.01271542
19870916,-0.007269893
19870917,-0.000194622
19870918,-0.000419742
19870921,-0.01230077
19870922,0.0211593
19870923,0.005909926
19870924,-0.002258834
19870925,0.001331477
19870928,0.007426605
19870929,-0.002987006
19870930,0.001920561
19871001,0.01379106
19871002,0.003246361
19871005,0.0007466173
19871006,-0.02169273
19871007,-0.003649224
19871008,-0.01281442
19871009,-0.007656376
19871012,-0.007167407
19871013,0.012638
19871014,-0.02379339
19871015,-0.02198629
19871016,-0.04723329
19871019,-0.1717311
19871020,0.004879008
19871021,0.08669595
19871022,-0.03952815
19871023,-0.005738345
19871026,-0.0825032
19871027,0.01573464
19871028,-0.002044774
19871029,0.04611517
19871030,0.0375821
19871102,0.01266691
19871103,-0.01899388
19871104,-0.006184008
19871105,0.02045998
19871106,-0.01043956
19871109,-0.02454149
19871110,-0.01727466
19871111,0.01030456
19871112,0.02407757
19871113,-0.007545194
19871116,0.002775914
19871117,-0.01447489
19871118,0.008835395
19871119,-0.01970061
19871120,0.005235289
19871123,0.003831665
19871124,0.01342423
19871125,-0.005373922
19871127,-0.01083594
19871130,-0.03935943
19871201,0.005308878
19871202,0.004245227
19871203,-0.02995673
19871204,-0.01044797
19871207,0.01642791
19871208,0.0226859
19871209,0.01638345
19871210,-0.01598682
19871211,0.006066817
19871214,0.02638085
19871215,0.003960219
19871216,0.01938912
19871217,-0.01343082
19871218,0.0220397
19871221,0.00344067
19871222,-0.000318226
19871223,0.01239055
19871224,-0.001315726
19871228,-0.0233216
19871229,-0.00365506
19871230,0.01196143
19871231,-0.00154791
19880104,0.03344368
19880105,0.01281035
19880106,0.003269694
19880107,0.007443872
19880108,-0.05555274
19880111,0.008935552
19880112,-0.008497113
19880113,0.002053368
19880114,0.0008993166
19880115,0.02296105
19880118,0.000363323
19880119,-0.00645696
19880120,-0.0233098
19880121,0.001596156
19880122,0.01179804
19880125,0.01880895
19880126,-0.007542203
19880127,-0.000026492
19880128,0.01272743
19880129,0.01198194
19880201,-0.003018747
19880202,0.002248384
19880203,-0.01071028
19880204,0.0004207584
19880205,-0.001675032
19880208,-0.00662096
19880209,0.008447015
19880210,0.01717722
19880211,-0.000713858
19880212,0.005770352
19880216,0.007662097
19880217,-0.00163313
19880218,-0.003216238
19880219,0.01131731
19880222,0.01287257
19880223,-0.000611854
19880224,0.0003230975
19880225,-0.006778218
19880226,0.002275868
19880229,0.01767271
19880301,-0.001386994
19880302,0.004264278
19880303,0.0008719082
19880304,-0.000895242
19880307,0.001406514
19880308,0.007020373
19880309,0.001118973
19880310,-0.01597906
19880311,0.001959293
19880314,0.004084409
19880315,-0.000401972
19880316,0.0077801
19880317,0.008565746
19880318,0.0001982212
19880321,-0.0073715
19880322,0.0008122847
19880323,0.001927568
19880324,-0.01737135
19880325,-0.01439962
19880328,-0.003735079
19880329,0.007430736
19880330,-0.006107942
19880331,0.003595316
19880404,-0.008774932
19880405,0.006717438
19880406,0.02156554
19880407,0.003135333
19880408,0.01086551
19880411,0.003199923
19880412,0.004755315
19880413,0.0000195528
19880414,-0.03650818
19880415,-0.001341868
19880418,-0.000580618
19880419,-0.002515192
19880420,-0.006681877
19880421,-0.000415176
19880422,0.01075793
19880425,0.007258256
19880426,0.005997837
19880427,0.0004234548
19880428,-0.003603943
19880429,-0.002170339
19880502,0.0001309996
19880503,0.005270211
19880504,-0.007162295
19880505,-0.005021095
19880506,-0.00335179
19880509,-0.004016478
19880510,0.00241852
19880511,-0.01526586
19880512,0.002669119
19880513,0.009334366
19880516,0.005991944
19880517,-0.008797536
19880518,-0.01467691
19880519,0.002651781
19880520,0.001509825
19880523,-0.007002912
19880524,0.008323489
19880525,0.002073217
19880526,0.003467483
19880527,-0.003403251
19880531,0.02677098
19880601,0.01637105
19880602,-0.003424931
19880603,0.004564781
19880606,0.002755131
19880607,-0.004480756
19880608,0.01931924
19880609,-0.001124506
19880610,0.003191772
19880613,0.0008840338
19880614,0.008685417
19880615,0.0009316686
19880616,-0.01243709
19880617,0.001653768
